tweet_id,airline_sentiment,airline_sentiment_confidence,retweet_count,text,Feature Words (Lemma)
5.69933360564343E+017,0,1,0,@VirginAmerica I have no interesting flying with you after this. I will Cancelled Flight my next four flights I planned.#neverflyvirginforbusiness,I interest fly I Cancelled Flight next four flight I neverflyvirginforbusiness
5.69929243146088E+017,0,1,0,@VirginAmerica it was a disappointing experience which will be shared with every business traveler I meet. #neverflyvirgin,disappoint experience share every business traveler I meet neverflyvirgin
5.69926998824395E+017,0,1,0,@VirginAmerica I’m having trouble adding this flight my wife booked to my Elevate account. Help? http://t.co/pX8hQOKS3R,I trouble add flight wife book Elevate account Help
5.69919041244148E+017,0,1,0,@VirginAmerica Why is the site down?  When will it be back up?,Why site When back
5.69911816937034E+017,0,1,0,@VirginAmerica I like the TV and interesting video . Just disappointed in Cancelled Flightled flight when other flights went out to jfk on Saturday .,I like TV interest video Just disappoint Cancelled Flightled flight flight go jfk Saturday
5.69911674158731E+017,0,1,0,"@VirginAmerica just landed in LAX, an hour after I should of been here. Your no Late Flight bag check is not business travel friendly #nomorevirgin",land LAX hour I Your Late Flight bag check business travel friendly nomorevirgin
5.69910981868061E+017,0,1,0,"@VirginAmerica Is it me, or is your website down?  BTW, your new website isn't a great user experience.  Time for another redesign.",Is website BTW new website great user experience Time another redesign
5.69909224521642E+017,0,1,0,@VirginAmerica I can't check in or add a bag. Your website isn't working. I've tried both desktop and mobile http://t.co/AvyqdMpi1Y,I ca check add bag Your website work I try desktop mobile
5.6990733648502E+017,0,1,0,@VirginAmerica - Let 2 scanned in passengers leave the plane than told someone to remove their bag from 1st class bin? #uncomfortable,Let scan passengers leave plane tell someone remove bag class bin uncomfortable
5.6989680561109E+017,0,1,0,@virginamerica What is your phone number. I can't find who to call about a flight reservation.,What phone number I ca find call flight reservation
5.69894449620369E+017,0,1,0,@VirginAmerica is anyone doing anything there today?  Website is useless and no one is answering the phone.,anyone anything today Website useless one answer phone
5.69892199690678E+017,0,1,0,@VirginAmerica why must a traveler miss a flight to Late Flight check a bag?  I missed my morning appointments and you lost my business. #sfo2lax,must traveler miss flight Late Flight check bag I miss morning appointments lose business
5.69891436100874E+017,0,0.6925,0,@virginamerica how's a direct flight FLL-&gt,direct flight gt
5.69887310713479E+017,0,1,0,@VirginAmerica your no Late Flight bag check just lost you my business. I missed flight and AM apt. Three other people on flight had same exp.,Late Flight bag check lose business I miss flight AM apt Three people flight exp
5.69884551712887E+017,0,1,0,@VirginAmerica called your service line and was hung up on. This is awesome. #sarcasm,call service line hang This awesome sarcasm
5.69884407852438E+017,0,1,0,@VirginAmerica your site is tripping. I'm trying to check in and I'm getting the plain text version. I am reluctant to enter any card info.,site trip I try check I get plain text version I reluctant enter card info
5.69847920192655E+017,0,1,0,"@VirginAmerica should I be concerned that I am about to fly on a plane that needs to be delayed due to a ""tech stop""?",I concern I fly plane need delay due tech stop
5.69748316776325E+017,0,0.6832,0,@VirginAmerica Use another browser! 2015 &amp,Use another browser amp
5.69741221783958E+017,0,1,0,"@VirginAmerica And now the flight Flight Booking Problems site is totally down. Folks, what is the problem?",And flight Flight Booking Problems site totally Folks problem
5.69737603617944E+017,0,1,0,@VirginAmerica I like the customer service but a 40 min delay just for connecting passengers seems too long. VA370,I like customer service min delay connect passengers seem long
5.69666477265019E+017,0,0.6703,0,@VirginAmerica i need to change my flight thats scheduled in 9 hours and 120 min wait time on phone. Im calling intern. Help!!,need change flight thats schedule hours min wait time phone Im call intern Help
5.69642845516276E+017,0,1,0,@VirginAmerica you are failing your customers because your check in process does not link to TSA pre-check.,fail customers check process link TSA
5.69634318349246E+017,0,1,0,@VirginAmerica @FiDiFamilies us too! Terrible airline! Just gave us a hotel hotline number and said sorry,us Terrible airline Just give us hotel hotline number say sorry
5.69633279546036E+017,0,1,0,@VirginAmerica @ChrysiChrysic your assistance yesterday when u Cancelled Flightled our flight was to give us a hotel hotline  Shame on you!,assistance yesterday u Cancelled Flightled flight give us hotel hotline Shame
5.6963009227341E+017,0,1,0,@VirginAmerica Another delayed flight? #likingyoulessandless,Another delay flight likingyoulessandless
5.69627480425767E+017,0,1,0,@VirginAmerica I need to register a service dog for a first class ticket from SFO &gt,I need register service dog first class ticket SFO gt
5.69619569372824E+017,0,1,0,@VirginAmerica why can't we book seats on your flights when we buy them or even during check in? Creates so much anxiety! #frustrated,ca book seat flight buy even check Creates much anxiety frustrate
5.69618527948116E+017,0,0.6543,0,@VirginAmerica You'd think paying an extra $100 bucks RT for luggage might afford you hiring an extra hand at @sfo #lame,You think pay extra buck RT luggage might afford hire extra hand lame
5.696143657559E+017,0,0.6889,0,@VirginAmerica please provide status for flight 769.  I cant imagine it's on time as the Web indicates  dude to weather here and/or Dallas,please provide status flight I cant imagine time Web indicate dude weather Dallas
5.69609971383587E+017,0,1,0,"@VirginAmerica I paid the premium to fly you across the country, you Cancelled Flight my flight and offer no check fee or upgrade love? Sad face :(",I pay premium fly across country Cancelled Flight flight offer check fee upgrade love Sad face
5.69608328998887E+017,0,0.679,0,@VirginAmerica question: is it not possible to book a seat for an infant under 2? It's not giving me the option but we want a seat for him.,question possible book seat infant It give option want seat
5.69596097540133E+017,0,1,0,.@VirginAmerica I don't understand why you need a DM to give me an answer on if you have a damaged luggage policy.,I understand need DM give answer damage luggage policy
5.69594386066985E+017,0,1,0,.@VirginAmerica does that mean you don't have a policy for destroyed luggage?,mean policy destroy luggage
5.6957294238165E+017,0,1,0,@VirginAmerica having problems Flight Booking Problems on the web site. keeps giving me an error and to contact by phone.  phone is 30 minute wait.,problems Flight Booking Problems web site keep give error contact phone phone minute wait
5.69572740723712E+017,0,0.6593,0,@VirginAmerica How do I reschedule my Cancelled Flightled flights online? The change button is greyed out!,How I reschedule Cancelled Flightled flight online The change button grey
5.69566981835219E+017,0,1,0,"@VirginAmerica I rang, but there is a wait for 35 minutes!! I can book the same ticket through a vendor, fix your site",I ring wait minutes I book ticket vendor fix site
5.69564853460808E+017,0,1,0,"@VirginAmerica got a flight (we were told) for 4:50 today..,checked my email and its for 4;50 TOMORROW. This is unacceptable.",get flight tell check email TOMORROW This unacceptable
5.69564610837086E+017,0,1,0,"@VirginAmerica our flight into lga was Cancelled Flighted. We're stuck in Dallas. I called to reschedule, told I could get a flight for today...(1/2)",flight lga Cancelled Flighted We stick Dallas I call reschedule tell I could get flight today
5.6956220240502E+017,0,1,0,@virginamerica why don't any of the pairings include red wine?! Only white is offered :( #redwineisbetter,pair include red wine Only white offer redwineisbetter
5.6954112734004E+017,0,0.6517,0,@VirginAmerica is the website down?,website
5.69540405676655E+017,0,0.68,0,@VirginAmerica - Your site seems a little wonked right now. May want to have a look. Tried on two browsers. No CSS? http://t.co/8qsQMM7KF2,Your site seem little wonked right May want look Tried two browsers No CSS
5.69494748341408E+017,0,1,0,@VirginAmerica I'm disappointed that the agent at the designated silver status check in line @Dulles_Airport closed to assist all pasengers,I disappoint agent designate silver status check line close assist pasengers
5.69477692166316E+017,0,1,0,@VirginAmerica Is it normal to receive no reply from Central Baggage #baggageissues #smh,Is normal receive reply Central Baggage baggageissues smh
5.69461469042967E+017,0,1,0,@VirginAmerica at Logan airport and waiting to checkin for my 9am flight. Checkin desk not open !!!!! Why?!,Logan airport wait checkin flight Checkin desk open Why
5.69369239183872E+017,0,1,0,"@VirginAmerica congrats, you just got all my business from EWR to SFO/LAX. Fuck you @united fl1289 SFO/EWR was the clincher...",congrats get business EWR Fuck clincher
5.69368160291463E+017,0,1,0,@VirginAmerica  I applied over 2 weeks ago. Haven't heard back and I'm flying this week #disappointed,I apply weeks ago Have hear back I fly week disappoint
5.69351220097217E+017,0,1,0,@VirginAmerica - too many apologies! You r the worse airlines! Don't even respond to your cudtomers,many apologies You r worse airlines Do even respond cudtomers
5.69348775631675E+017,0,1,0,@VirginAmerica shame on VA for making people spend money in stranded cities when other airlines are landing at JFK! Who will reimburse me?,shame VA make people spend money strand cities airlines land JFK Who reimburse
5.69323082701275E+017,0,1,0,@VirginAmerica too bad you say it takes 10 to 14 days via YOUR confirmation email. When I inquired after 3 weeks you claim 6 to 8 weeks!,bad say take days via YOUR confirmation email When I inquire weeks claim weeks
5.69318651502989E+017,0,0.6791,0,@VirginAmerica Flight from BOS &gt,Flight BOS gt
5.69311060903268E+017,0,1,0,"@VirginAmerica a lot of ""apologies"" being thrown out to customers from what I can see.Very sad. Thanks for nothing. Worst airline ever.",lot apologies throw customers I sad Thanks nothing Worst airline ever
5.69310635986547E+017,0,1,0,@VirginAmerica  for all my flight stuff wrong and did nothing about it. Had #worst #flight ever,flight stuff wrong nothing Had worst flight ever
5.69304030847091E+017,0,1,0,@VirginAmerica trying to book a flight with you guys and your website won't let me... about to lose my business,try book flight guy website wo let lose business
5.69303931916038E+017,0,1,0,@VirginAmerica you suck!,suck
5.69290361870426E+017,0,1,0,@VirginAmerica Just DM'd. Same issue persisting.,Just DM Same issue persist
5.69282249717195E+017,0,1,0,@VirginAmerica Because we never rec'd Cancelled Flightlation notice we were left w no options to fly out of PS. Driving to LA for a red eye Mon w kids,Because never rec Cancelled Flightlation notice leave w options fly PS Driving LA red eye Mon w kid
5.69277854950818E+017,0,1,0,@VirginAmerica trying to book a flight &amp,try book flight amp
5.69277352129139E+017,0,0.7158,0,@VirginAmerica You have any flights flying into Boston tomorrow? I need to be home and you Cancelled Flightled my flight and didn't do anything,You flight fly Boston tomorrow I need home Cancelled Flightled flight anything
5.6926383744827E+017,0,1,0,@VirginAmerica you stink. Flight Cancelled Flighted from PSP to JFK and no notification or ability to rebook #disappointed.  #expected better,stink Flight Cancelled Flighted PSP JFK notification ability rebook disappoint expect better
5.6926222590036E+017,0,1,0,@VirginAmerica Your website is down and I'm trying to check in!,Your website I try check
5.69247769166266E+017,0,0.7053,0,@VirginAmerica seats in Row 8 don't recline should mention that on your website #soreback,seat Row recline mention website soreback
5.69247394002563E+017,0,1,0,@VirginAmerica flight 404 delayed 2 hours in LA due to mechanical problems. Handle like pros but you could have tossed us a free drink.,flight delay hours LA due mechanical problems Handle like pros could toss us free drink
5.69244860286263E+017,0,0.642,0,@VirginAmerica why Cancelled Flight flights today? No precipitation to be scared of!  ❄️❄️❄️,Cancelled Flight flight today No precipitation scar
5.69238877178716E+017,0,1,0,@VirginAmerica You guys charged me $100 to reschedule a flight that was then Cancelled Flighted and are now refusing to refund it. What's the deal?,You guy charge reschedule flight Cancelled Flighted refuse refund What deal
5.69237252154372E+017,0,1,0,@VirginAmerica can’t access your website from Safari on iPhone 6. Seems to work on Mac and iPad. Need iPhone to add Passbook.,access website Safari iPhone Seems work Mac iPad Need iPhone add Passbook
5.69236251129164E+017,0,0.699,0,"@VirginAmerica your mobile site is broken, shows 
""{{header.elevateUser.numOfPointsAvailable || '0' | number}} Points"", won't let me checkin",mobile site break show number Points wo let checkin
5.69230983075115E+017,0,0.664,0,@VirginAmerica I was really looking forward to my flight. can you let me know when it will be rescheduled? #diehardvirgin,I really look forward flight let know reschedule diehardvirgin
5.6922978550068E+017,0,1,0,"@VirginAmerica why Cancelled Flight flight VX413? One sec its delayed, on my to airport, the next its Cancelled Flightled?Gonna email or call me to reschedule?",Cancelled Flight flight One sec delay airport next Cancelled Flightled Gon na email call reschedule
5.69226875349836E+017,0,1,0,@VirginAmerica I did it but there was a problem in the link from the email for check-in. thanks,I problem link email thank
5.69224234150404E+017,0,1,0,@VirginAmerica had to change to another airline to get to DC today ... Why is @united able to land in DC but not you? Cost me $800 ...ugh,change another airline get DC today Why able land DC Cost ugh
5.69223788639822E+017,0,1,0,@VirginAmerica I was so looking forward to my first flight with you today but it was Cancelled Flightled along with the subsequent one ...,I look forward first flight today Cancelled Flightled along subsequent one
5.69221156504531E+017,0,1,0,@VirginAmerica  how are you gonna have a deal from Dallas to DC but no deal from DC to Dallas? #sad,gon na deal Dallas DC deal DC Dallas sad
5.69218762907324E+017,0,1,0,@VirginAmerica hold times at call center are a bit much,hold time call center bite much
5.6921167510818E+017,0,0.6455,0,@VirginAmerica Site down? #help,Site help
5.69204272795005E+017,0,0.6701,0,"@VirginAmerica Trying to reset my password, email never arrives. Help?",Trying reset password email never arrive Help
5.69200606595953E+017,0,0.6489,0,@VirginAmerica What is the reason  for the delay of the departure of VX 413 from JFK this afternoon?,What reason delay departure VX JFK afternoon
5.69198782421664E+017,0,0.6786,0,"@VirginAmerica is todays flight from Palm Springs, Ca to JFK in NY Cancelled Flightled?",todays flight Palm Springs Ca JFK NY Cancelled Flightled
5.69192778468626E+017,0,1,0,"@VirginAmerica the CSS on your site is a 404 right now, please fix. Site unusable.",CSS site right please fix Site unusable
5.69182336715244E+017,0,0.6473,0,"@VirginAmerica We're on flight 910 Vegas to Boston today, checked in online but our bag count didn't register. Can I fix that somehow?",We flight Vegas Boston today check online bag count register Can I fix somehow
5.69179517522047E+017,0,0.6636,0,"@VirginAmerica Hi, I'm trying to do check-in but the website is not working. I tried 3 different browsers and the problem continues",Hi I try website work I try different browsers problem continue
5.69083230361674E+017,0,0.6706,0,"@VirginAmerica - the passenger in 7D, Flt 338 that assaulted me shouldn't have flown. I trust he's banned. Crew filed report to @FAANews",passenger Flt assault fly I trust ban Crew file report
5.69028851860255E+017,0,1,0,@VirginAmerica current bug on website shows ‘select departure city’ when selecting destination city http://t.co/SLLYIBE2vQ,current bug website show select departure city select destination city
5.69022319437357E+017,0,1,0,@VirginAmerica luggage was severely dented/missing wheel coming off baggage claim in SAN. Luggage agent Miranda (I think) wasn't any help.,luggage severely wheel come baggage claim SAN Luggage agent Miranda I think help
5.68945958970532E+017,0,1,0,@VirginAmerica requested window seat and confirmed window but got stuck in middle seat. Not a good way to treat silver member😒,request window seat confirm window get stick middle seat Not good way treat silver
5.68942331921093E+017,0,0.6965,0,@VirginAmerica #wtf I paid for direct flight on purpose not to have to stop for fuel exhausted frequent flier and nothing for inconvenience!,wtf I pay direct flight purpose stop fuel exhaust frequent flier nothing inconvenience
5.68940002849255E+017,0,1,0,@VirginAmerica there is something wrong with you website in Safari iPhone,something wrong website Safari iPhone
5.68929026644976E+017,0,0.6368,0,@VirginAmerica Already checked in so the page expired :X,Already check page expire X
5.68928741298012E+017,0,1,0,@VirginAmerica Boo for a not refunding a seat upgrade fee I did not want to buy in the first place!,Boo refund seat upgrade fee I want buy first place
5.68901823215448E+017,0,1,0,"@VirginAmerica moved my seat with no notice. ""Better seat"" is cabin select not behind the row I selected👎 #DISAPPOINTED",move seat notice Better seat cabin select behind row I DISAPPOINTED
5.68882014415249E+017,0,1,0,@VirginAmerica already contacted Central Baggage &amp,already contact Central Baggage amp
5.68868127364096E+017,0,0.6569,0,@VirginAmerica Is there anything going on with the website? I've been getting a lot of errors past 30 minutes.,Is anything go website I get lot errors past minutes
5.68853685855334E+017,0,1,0,@VirginAmerica @VirginAtlantic I have just checked in flight to SFO from LAX &amp,I check flight SFO LAX amp
5.68850967673897E+017,0,1,0,@VirginAmerica husband and I ordered three drinks via my screen and they never came. Awesome!,husband I order three drink via screen never come Awesome
5.68850943359496E+017,0,1,0,@VirginAmerica soooo are you guys going to leave the seatbelt light on all flight? You can barely call this turbulence :-),soooo guy go leave seatbelt light flight You barely call turbulence
5.68840724700996E+017,0,1,0,"@VirginAmerica Funny story, your website is broken, you have missing javascript and stylesheets on the checkin process. I dislike this!",Funny story website break miss javascript stylesheets checkin process I dislike
5.68830133626253E+017,0,1,0,@VirginAmerica I'm trying to check into my 10:50AM CT flight tmm on the desktop website and it's not working (some sort of caching bug) SOS,I try check CT flight tmm desktop website work sort cache bug SOS
5.68824637267685E+017,0,1,0,@VirginAmerica Do you guys know your check-in links from emails are broken? http://t.co/2npXB6oBMr,Do guy know link email break
5.68812046747202E+017,0,1,1,"@VirginAmerica lost my luggage 4 days ago on flight VX 112 from LAX to IAD &amp; I'm calling every day, no response.Please give me back my stuff",lose luggage days ago flight VX LAX IAD amp I call every day give back stuff
5.68811384437412E+017,0,0.662,0,@VirginAmerica The Flight Booking Problems section of your website seems to be broken on Chrome. Might wanna look into that.,The Flight Booking Problems section website seem break Chrome Might wan na look
5.687901644049E+017,0,1,0,@virginamerica Looks like a broken link for your assets https://t.co/OArDjjGrrD,Looks like break link assets
5.68775898234798E+017,0,1,0,@virginamerica the manage itinerary section of your website seems to be broken for me https://t.co/2pUJvCElNg,manage itinerary section website seem break
5.68769672922812E+017,0,1,0,"@VirginAmerica can't check in, your site looks like this every time it loads http://t.co/kAcY2AwDbW",ca check site look like every time load
5.68663147189416E+017,0,1,0,@virginAmerica Other carriers are less than half price for a round trip fare. I am stunned. http://t.co/UKdjjijroW,Other carriers less half price round trip fare I stun
5.68662343170675E+017,0,1,0,@VirginAmerica WTF is happening in PDX Late Flight March such that one way from SFO is ~$550?,WTF happen PDX Late Flight March one way SFO
5.68608718994027E+017,0,1,0,"@VirginAmerica my luggage is gone. I've filed my paperwork, promised a call/email. Still no resolution or response from central luggage.",luggage go I file paperwork promise Still resolution response central luggage
5.68595620002279E+017,0,1,0,@VirginAmerica I requested a mileage challenge for status several weeks ago online but haven't heard back. How do I get help with this?,I request mileage challenge status several weeks ago online hear back How I get help
5.68585196699664E+017,0,0.6381,0,"@VirginAmerica Just trying to book tickets to NYC and facing super fun broken styling. Don't worry, I'll keep trying :)",Just try book ticket NYC face super fun break style Do worry I keep try
5.68576829000426E+017,0,1,0,@VirginAmerica Applied for Status Match on Feb 1. Got confirmation email same day. Still no news though. You guys have dropped ball Late Flightly 😥,Applied Status Match Feb Got confirmation email day Still news though You guy drop ball Late Flightly
5.6853688201275E+017,0,0.6539,0,@VirginAmerica trying to check-in...but looks like your site is down?,try look like site
5.68532221180535E+017,0,0.6558,1,"@VirginAmerica spending my birthday night with you, DAL-DCA. Get me home!",spend birthday night Get home
5.68526847320785E+017,0,0.6596,0,@VirginAmerica Sent a couple messages to the email you provided but to no avail. Will try again next year. Cheers.,Sent couple message email provide avail Will try next year Cheers
5.68522203198698E+017,0,0.6436,0,"@VirginAmerica seriously, though. will there not be direct flights from SFO-FLL in may???",seriously though direct flight may
5.68519971971539E+017,0,0.3617,0,@VirginAmerica It's fine. Already done with my purchase. But you should try it. Just go most of the way through then go back 3,It fine Already do purchase But try Just go way go back
5.68518985056002E+017,0,1,0,"@virginamerica not really the experience I was hoping 4, I ws forced 2 check in a small carry on, w/ nothing but empty cabin space on board",really experience I hop I ws force check small carry nothing empty cabin space board
5.68517565548339E+017,0,0.7223,0,"@VirginAmerica
wjere is our luggage #so slow at lax",wjere luggage slow lax
5.68511755040657E+017,0,1,0,"@VirginAmerica I spoke with a representative that offered no solution, I am a loyal customer who flies on @VirginAtlantic as well",I speak representative offer solution I loyal customer fly well
5.68511474580066E+017,0,1,0,@VirginAmerica I am deeply disappointed that your birthday promo was not applied to a trip I booked mere days before I received the email,I deeply disappoint birthday promo apply trip I book mere days I receive email
5.68496820604822E+017,0,0.654,0,"@VirginAmerica what happened to direct flights from SFO-FLL? Looking in May, only see connecting #help #dontdothistome",happen direct flight Looking May see connect help dontdothistome
5.68469942711886E+017,0,0.6756,0,"@VirginAmerica I have 2d and 3d embossed badges and patches superior to the ones you are currently using. 
http://t.co/3fq3XElbOn",I emboss badge patch superior ones currently use
5.68463892453724E+017,0,1,0,@VirginAmerica on VX399 from JFK to LA - dirty plane - not up to your standards.,JFK LA dirty plane standards
5.68463244035289E+017,0,1,0,@VirginAmerica on flight VX399 headed to LA from JFK - dirtiest VA plane I have ever been on. Sad for a great airline.,flight head LA JFK dirtiest VA plane I ever Sad great airline
5.68458513636135E+017,0,1,0,@VirginAmerica your Avis rental continue button doesn't work on your website to book car. Tried 4 times on phone.  This sucks!,Avis rental continue button work website book car Tried time phone This suck
5.6845714089497E+017,0,1,0,@VirginAmerica delayed to10.30!!,delay
5.68456334581981E+017,0,1,0,@VirginAmerica currently in minute 10 of being on hold with cust. service. Do I need to do anything to add a lap child to my reservation?,currently minute hold cust service Do I need anything add lap child reservation
5.68447216156693E+017,0,1,0,@VirginAmerica Comenity Bank is a joke!  Please change.  Nothing but constant problems with this bank,Comenity Bank joke Please change Nothing constant problems bank
5.68423029371335E+017,0,1,0,"@VirginAmerica, I submitted a status match request a while back and still haven’t heard! I’m flying on Monday. Can you look / accelerate?",I submit status match request back still hear I fly Monday Can look accelerate
5.68259485413716E+017,0,0.6801,0,@VirginAmerica I'm pulling my hair out trying to book a flight with u. Your site doesn't work on iPhone or iPad.don't have a computer #help,I pull hair try book flight u Your site work iPhone computer help
5.68240364315783E+017,0,0.6307,0,@VirginAmerica Can I get some help with a support ticket? It's been 15 days.... Incident: 150202-000419 Thank you!,Can I get help support ticket It days Incident Thank
5.68218962833461E+017,0,1,0,@VirginAmerica I cannot even open my laptop in seat 4C and I paid a premium for this?!!   Let me out of here!,I even open laptop seat I pay premium Let
5.68216286561374E+017,0,1,0,@VirginAmerica I am in seat 4C and I cannot even open my laptop,I seat I even open laptop
5.68174745293709E+017,0,0.6727,0,@VirginAmerica FYI the info@virginamerica.com email address you say to contact in password reset emails doesn't exist. Emails bounce.,FYI info email address say contact password reset email exist Emails bounce
5.68165573869199E+017,0,1,0,@VirginAmerica Status match - 2 weeks have gone by and no news.Flt next week - hope flt will count towards requirement.  Cust Svc no help!!!,Status match weeks go next week hope flt count towards requirement Cust Svc help
5.6815768069673E+017,0,0.6702,0,@VirginAmerica your website sucks donkey dicks. Just thought you should know. All best.,website suck donkey dicks Just think know All best
5.68148652352545E+017,0,0.6876,0,@VirginAmerica all crap channels which is why I pay to watch UK tv,crap channel I pay watch UK tv
5.68136946016522E+017,0,1,0,@VirginAmerica how come you don't have an iPhone app? Still using and making me waste paper.,come iPhone app Still use make waste paper
5.68132935037133E+017,0,1,0,@VirginAmerica Your back of seat entertainment system does not accept credit cards that  have an apostrophe in the surname. #apostrophefail,Your back seat entertainment system accept credit card apostrophe surname apostrophefail
5.6813220471237E+017,0,0.6901,0,@VirginAmerica When will VX use all 6 LGA slots instead of 4 today? Adding AUS makes this less likely :(,When VX use LGA slot instead today Adding AUS make less likely
5.68104264733573E+017,0,0.6651,0,@VirginAmerica sad to learn you no longer fly SFO &gt,sad learn longer fly SFO gt
5.68083179023651E+017,0,1,0,@VirginAmerica kinda sucked my earphone jack didn't work on my flight. They may want to look into that for future passengers,kinda suck earphone jack work flight They may want look future passengers
5.68079278505464E+017,0,1,0,@VirginAmerica Very poor experience. First computer problem now seat malfunction. Stuck. Missing meeting in San Diego.,Very poor experience First computer problem seat malfunction Stuck Missing meet San Diego
5.68017135236022E+017,0,1,0,"@VirginAmerica I tried that. You offered to charge me an additional $1k for a new ticket or be stranded until Thurs. 1st time, last time.",I try You offer charge additional new ticket strand Thurs time last time
5.67972416846217E+017,0,1,0,"@VirginAmerica Never had a bad experience before, but this one took the cake. Now extortion for carry on items as well?",Never bad experience one take cake Now extortion carry items well
5.67972174398689E+017,0,1,0,@VirginAmerica Had to spend 5 hours worrying that items in carryon would be broken/stolen since I couldn't carry them on plane or lock bag.,Had spend hours worry items carryon would since I could carry plane lock bag
5.6797183632101E+017,0,1,0,"@VirginAmerica All of group E was told there was no more room in the bins. when I got on the plane, was room for at least 4 bags in my row!",All group E tell room bin I get plane room least bag row
5.67971610801664E+017,0,0.6703,0,@VirginAmerica Thanks for making my flight from LAX to JFK a nightmare by forcing me to check my carry on bag at the gate. (1),Thanks make flight LAX JFK nightmare force check carry bag gate
5.67946319349707E+017,0,1,0,@VirginAmerica I have lots of flights to book and your site it not working!!!! I've been on the phone waiting for over 10 minutes..........,I lot flight book site work I phone wait minutes
5.67849520781894E+017,0,1,0,@VirginAmerica Why is it taking 12 years to fly home to Dallas? Get your shit together.,Why take years fly home Dallas Get shit together
